"cn","prev_plt_cn","state","county","fips","measyr","invyr","remper","plot_status_cd","lat","lon","elev","slope","aspect","nconds","max_condprop","reservcd","owncd","owngrpcd","fortypcd","stdage","stdszcd","dominant_species","dominant_conifer","dominant_hardwood","tpa","wp_tpa","conifer_tpa","ba","wp_ba","conifer_ba","qmd","netbdft","wp_netbdft","grosscuft","wp_grosscuft","netcuft","wp_netcuft","sward","wp_sward","conifer_sward","prop_conifer","prop_wp_conifer","LC"
222468852010661,122567036010661,50,21,50021,2011,2011,4,1,43.659136,-73.076389,1133,28,117,2,0.734197,0,46,40,801,46,2,531,129,531,1164.377408,12.036092,12.036092,158.174017,9.253887,9.253887,4.990649,6240.378021,776.369224,3250.057544,230.668965,2845.516831,218.301778,1.032901,0.035171,0.035171,0.0585044697954406,1,"Deciduous"
222468850010661,122567034010661,50,21,50021,2011,2011,3,1,43.585963,-72.94432,786,23,264,2,0.891606,0,46,40,962,66,1,261,261,372,252.757932,0,102.306782,182.918288,0,100.168656,11.518939,13224.079947,0,4608.547633,0,4134.254932,0,0.887179,0,0.371293,0.547614222149291,0,"Mixed"
222468914010661,73597762010538,50,21,50021,2011,2011,5,1,43.664225,-72.894155,1738,16,148,2,0.75,0,11,10,801,81,1,541,0,541,600.242842,0,0,131.829264,0,0,6.345688,10447.908254,0,3550.64646,0,2921.289055,0,0.779059,0,0,0,NA,"Deciduous"
222468856010661,73597514010538,50,21,50021,2011,2011,5,1,43.51214,-73.04054,1575,7,191,2,0.75,0,46,40,962,65,2,701,0,701,570.152612,0,0,42.993793,0,0,3.718293,1114.847246,0,707.978608,0,585.227405,0,0.345103,0,0,0,NA,"Deciduous"
222468814010661,73597381010538,50,21,50021,2011,2011,5,1,43.691281,-73.227183,987,27,37,2,0.75,1,31,30,805,102,1,261,261,833,609.530204,0,282.327576,193.119162,0,83.908278,7.621692,15971.705286,0,4627.121501,0,4161.501226,0,1.005772,0,0.376579,0.434489654630958,0,"Mixed"
222469108010661,73599984010538,50,21,50021,2011,2011,5,1,43.739537,-72.894489,2528,51,210,1,1,0,11,10,801,80,1,531,97,531,954.266384,0,80.983328,143.56785,0,8.932522,5.252065,9130.353522,0,3414.206037,0,2875.578385,0,0.926734,0,0.039103,0.062218121954184,0,"Deciduous"
222469134010661,NA,50,21,50021,2011,2011,-9999,1,43.786087,-72.836955,1851,55,239,2,0.5,0,11,10,123,87,1,97,97,318,678.47744,0,324.453898,210.024141,0,134.58359,7.533611,20010.156627,0,5350.813023,0,4905.753174,0,0.980389,0,0.547116,0.640800573492168,0,"Mixed"
222469148010661,NA,50,21,50021,2011,2011,-9999,1,43.380485,-72.857715,2533,8,305,1,1,1,11,10,801,78,1,97,97,316,903.373286,0,396.149864,186.548019,0,95.037537,6.153157,11735.545487,0,3549.639358,0,3287.086015,0,1.022387,0,0.422366,0.509453477498466,0,"Mixed"
222469102010661,73604799010538,50,25,50025,2011,2011,5,1,42.986803,-72.910297,2801,3,0,1,1,0,11,10,902,72,2,375,12,375,2016.33701,0,1616.397244,182.645397,0,55.182513,4.075296,990.15222,0,2735.506589,0,2521.218841,0,1.158229,0,0.387233,0.302129229131353,0,"Mixed"
222469024010661,122566806010661,50,25,50025,2011,2011,4,1,42.80257,-72.772547,1417,16,72,1,1,0,46,40,801,99,1,316,261,316,282.327576,0,93.01942,95.559404,0,17.183482,7.877644,6656.428169,0,2343.054325,0,2060.050397,0,0.521557,0,0.08297,0.179819895067575,0,"Deciduous"
222469066010661,73602687010538,50,25,50025,2011,2011,5,1,43.253731,-72.819739,1605,15,145,1,1,0,46,40,801,75,1,129,129,318,210.111024,6.018046,12.036092,87.868117,31.951561,41.326238,8.756439,7632.827342,5371.60852,2683.803088,1067.596275,2050.912187,960.836651,0.377699,0.083941,0.114645,0.470321197391768,0.773154357771448,"Mixed"
222468718010661,122567246010661,50,25,50025,2011,2011,3,1,43.025297,-72.774754,1827,7,153,1,1,0,46,40,105,88,1,261,261,318,195.326202,0,54.162414,120.457268,0,83.418901,10.63341,11146.840325,0,3181.847879,0,2890.71971,0,0.509943,0,0.293716,0.692518619964052,0,"Evergreen"
222469078010661,122566724010661,50,25,50025,2011,2011,4,1,43.060305,-72.558726,1142,-9999,-9999,2,0.75,-9999,-9999,-9999,-9999,-9999,-9999,318,0,318,99.037466,0,0,51.777692,0,0,9.790568,2398.275487,0,1785.962861,0,1201.31491,0,0.256589,0,0,0,NA,"Deciduous"
222469082010661,73603696010538,50,25,50025,2011,2011,5,1,42.770192,-72.60853,765,15,85,1,1,0,46,40,801,75,1,261,261,318,827.887418,6.018046,48.144368,116.471326,11.974286,52.723817,5.078789,9701.167333,1640.524491,2514.847151,355.460268,2187.528391,319.91424,0.650022,0.038281,0.197926,0.452676369461098,0.227113412520949,"Mixed"
222469020010661,73604584010538,50,25,50025,2011,2011,5,1,43.029798,-72.98894,2389,11,205,2,0.724562,0,11,10,801,70,1,531,97,531,726.101222,0,74.965282,110.138121,0,0.408872,5.273592,9254.316224,0,2922.47736,0,2413.619037,0,0.682494,0,0.004565,0.00371235677790436,0,"Deciduous"
222468936010661,122566926010661,50,25,50025,2012,2011,4,1,43.101692,-72.920879,3613,31,87,2,0.967241,0,46,40,124,69,1,12,12,375,1269.43292,0,573.421928,150.602322,0,98.546578,4.663879,3547.466561,0,2692.118138,0,2359.395901,0,0.794616,0,0.425069,0.654349658699153,0,"Evergreen"
222469084010661,73602244010538,50,25,50025,2011,2011,5,1,42.863444,-72.739726,1762,6,360,1,1,0,46,40,801,91,2,316,261,316,1131.538448,0,201.344248,166.632591,0,67.87098,5.196149,4695.799093,0,2727.110686,0,2544.189362,0,1.0071,0,0.301567,0.407309155986178,0,"Mixed"
222469012010661,73603051010538,50,25,50025,2011,2011,5,1,43.097776,-72.756105,1283,22,300,1,1,0,46,40,103,70,1,129,129,316,279.578846,72.216552,84.252644,263.355441,210.357623,223.490245,13.141813,25917.105177,24276.901159,7625.539308,6510.406241,6556.308658,5552.028877,0.896323,0.5841,0.632449,0.848625888082563,0.941238500141248,"White Pine"
222469080010661,122566728010661,50,25,50025,2011,2011,3,1,42.832583,-72.577142,715,13,240,1,1,0,46,40,801,73,1,261,261,833,372.598266,161.966656,270.291484,128.722165,5.20659,67.68485,7.958708,8074.094295,165.883454,2879.772957,85.763992,2674.820077,82.795158,0.645933,0.029606,0.305853,0.525821252307246,0.0769240088439289,"Mixed"
222469018010661,73602776010538,50,25,50025,2011,2011,5,1,42.959091,-72.855295,1990,17,145,2,0.984197,0,46,40,124,85,1,97,97,316,1188.449592,0,936.212246,239.124589,0,157.216223,6.073766,17027.438133,0,5684.717752,0,4770.07002,0,1.147647,0,0.698353,0.657465732225472,0,"Evergreen"
222469016010661,122566792010661,50,25,50025,2011,2011,4,1,42.938355,-72.657092,1036,27,5,1,1,0,46,40,801,92,1,261,261,372,459.59964,0,42.126322,167.918746,0,47.418251,8.184574,11402.835545,0,4391.827494,0,3729.47576,0,0.917989,0,0.179479,0.282388072383532,0,"Mixed"
222469150010661,NA,50,25,50025,2011,2011,-9999,1,42.981597,-72.99436,2106,7,302,1,1,0,11,10,801,57,2,762,12,762,1059.842482,0,528.546876,149.809189,0,71.617872,5.090786,1454.843309,0,2328.424256,0,1970.411668,0,0.872696,0,0.361767,0.478060608151346,0,"Mixed"
222468994010661,73605515010538,50,27,50027,2011,2011,5,1,43.697712,-72.663502,1980,23,75,1,1,0,46,40,801,68,1,97,97,316,591.476066,0,141.163788,117.801576,0,33.001753,6.04287,5215.370675,0,2481.583376,0,2256.315301,0,0.695738,0,0.166855,0.280146956607779,0,"Mixed"
222469040010661,122566756010661,50,27,50027,2011,2011,3,1,43.730387,-72.281941,603,50,142,1,1,0,46,40,805,80,1,951,261,951,360.562174,18.054138,135.145742,161.403696,14.37039,52.860732,9.059474,15191.02681,1334.709576,4411.960162,358.352264,3952.588635,336.675461,0.723769,0.053892,0.221045,0.327506329223093,0.271853783636594,"Mixed"
222469044010661,73606978010538,50,27,50027,2011,2011,5,1,43.652265,-72.332138,412,17,36,3,0.728386,0,46,40,706,44,2,313,0,313,114.342874,0,0,43.630765,0,0,8.364272,0,0,765.398055,0,614.407742,0,0.227478,0,0,0,NA,"Deciduous"
222469056010661,73605773010538,50,27,50027,2011,2011,5,1,43.465813,-72.627309,1926,23,245,2,0.603072,1,31,30,801,61,1,318,97,318,1020.46489,80.983328,704.777768,167.059974,13.49742,39.425472,5.478649,7696.119162,1163.525523,3966.508363,256.885409,3494.736345,238.903433,0.982492,0.059316,0.205404,0.235995918447826,0.342352781470822,"Deciduous"
222468904010661,122567012010661,50,27,50027,2011,2011,4,1,43.85258,-72.757156,2263,31,235,1,1,0,46,40,801,74,2,318,0,318,1364.680484,0,0,47.559945,0,0,2.527793,1167.241143,0,815.079625,0,703.936708,0,0.395905,0,0,0,NA,"Deciduous"
222468988010661,122566896010661,50,27,50027,2011,2011,3,1,43.76093,-72.615888,1009,30,266,1,1,0,46,40,801,57,2,318,129,318,735.388584,6.018046,6.018046,114.986501,9.264062,9.264062,5.354283,2800.877252,1195.381616,2330.631982,263.116927,2123.036928,244.698739,0.7763,0.031176,0.031176,0.0805665179776189,1,"Deciduous"
222469046010661,122566758010661,50,27,50027,2011,2011,3,1,43.611407,-72.378574,777,48,190,1,1,0,46,40,503,75,1,802,129,802,519.259514,6.018046,6.018046,111.721134,6.996625,6.996625,6.280753,9059.058898,833.490476,2610.149974,190.878493,2257.838035,179.425785,0.699456,0.024905,0.024905,0.0626257964764303,1,"Deciduous"
222469042010661,73606873010538,50,27,50027,2011,2011,5,1,43.715406,-72.34653,989,8,75,1,1,0,46,40,809,63,1,316,129,316,768.227544,155.94861,155.94861,111.240647,2.678481,2.678481,5.152561,6659.992201,0,2374.554529,11.752088,2020.308895,11.517048,0.691157,0.020496,0.020496,0.0240782580130085,1,"Deciduous"
222468990010661,73606766010538,50,27,50027,2011,2011,5,1,43.636197,-72.542214,1259,15,245,1,1,1,21,20,801,90,1,261,261,531,336.48999,0,72.216552,131.688583,0,77.869129,8.470797,9267.087005,0,3153.213631,0,2892.54597,0,0.635922,0,0.282282,0.591312680462208,0,"Mixed"
222469052010661,122566768010661,50,27,50027,2011,2011,4,1,43.439947,-72.502402,1682,20,115,1,1,0,31,30,505,66,1,833,0,833,435.527456,0,0,146.729223,0,0,7.859354,13679.721977,0,3816.242539,0,3270.066181,0,0.873035,0,0,0,NA,"Deciduous"
222468984010661,73606082010538,50,27,50027,2011,2011,5,1,43.781371,-72.439651,1022,20,125,1,1,0,46,40,516,64,1,541,129,541,444.294232,12.036092,12.036092,105.007268,23.08302,23.08302,6.5828,8718.940447,3225.085379,2792.994713,694.494213,2508.003086,635.254212,0.576851,0.074336,0.074336,0.219823069770752,1,"Deciduous"
222469054010661,73607157010538,50,27,50027,2011,2011,4,1,43.366867,-72.560552,1716,30,166,1,1,0,46,40,801,54,1,318,0,318,747.424676,0,0,139.333085,0,0,5.846281,9124.22534,0,3062.870604,0,2568.092974,0,0.902764,0,0,0,NA,"Deciduous"
222468986010661,73607294010538,50,27,50027,2011,2011,5,1,43.856458,-72.540713,1069,32,330,1,1,0,46,40,105,105,1,261,261,318,309.669076,0,186.559426,201.008718,0,176.47408,10.909248,15999.74072,0,4685.793195,0,4402.870391,0,0.873229,0,0.692004,0.877942418397992,0,"Evergreen"
222468682010661,73605313010538,50,27,50027,2011,2011,4,1,43.347523,-72.779411,2058,26,118,1,1,0,46,40,905,32,3,761,0,761,1907.491596,0,0,96.042056,0,0,3.038335,0,0,345.8178,0,308.100046,0,0.801563,0,0,0,NA,"Deciduous"
222469048010661,122566760010661,50,27,50027,2011,2011,4,1,43.684078,-72.518436,1308,13,308,2,0.75,1,21,20,103,72,1,129,129,318,774.24559,60.18046,72.216552,115.8853,70.973928,73.448808,5.23855,6879.562474,5755.292328,2794.407004,1955.23793,2435.237574,1671.771937,0.588518,0.246269,0.259889,0.633806082393539,0.966304694829084,"Mixed"
222468716010661,122567242010661,50,27,50027,2011,2011,4,1,43.313872,-72.569645,955,-9999,-9999,2,0.783615,-9999,-9999,-9999,-9999,-9999,-9999,746,129,746,602.991572,12.036092,12.036092,64.255315,10.257953,10.257953,4.420132,1614.613698,0,1101.640307,235.796304,956.995645,176.368328,0.368023,0.036989,0.036989,0.15964364971209,1,"Deciduous"
222469050010661,73607058010538,50,27,50027,2011,2011,4,1,43.520116,-72.448738,919,95,126,2,0.681997,0,46,40,801,84,1,261,261,743,393.401134,0,228.165162,156.188756,0,81.891949,8.531853,8553.949686,0,3935.99604,0,3399.948642,0,0.676469,0,0.321064,0.524313984548286,0,"Mixed"
222468928010661,122566914010661,50,27,50027,2011,2011,4,1,43.40913,-72.718433,1737,20,58,1,1,0,46,40,805,77,1,541,261,541,552.61906,0,24.072184,197.721445,0,5.004248,8.099352,18025.80652,0,5617.215105,0,4803.49914,0,1.151266,0,0.027382,0.0253095864234656,0,"Deciduous"
222468992010661,122566904010661,50,27,50027,2011,2011,4,1,43.54323,-72.617098,1908,10,240,1,1,0,31,30,801,69,1,318,97,318,411.455272,0,6.018046,96.447335,0,1.02934,6.555716,4452.221745,0,2242.012783,0,1999.12976,0,0.626083,0,0.00577,0.0106725603149118,0,"Deciduous"
222469132010661,NA,50,27,50027,2011,2011,-9999,1,43.850722,-72.921232,1838,20,45,1,1,0,11,10,801,92,1,318,0,318,432.25814,0,0,149.338759,0,0,7.958862,16461.53471,0,4785.248958,0,3778.158864,0,0.80687,0,0,0,NA,"Deciduous"
247064742010661,122566848010661,50,5,50005,2012,2012,5,1,44.433166,-72.109968,1302,35,125,2,0.984197,0,46,40,802,24,3,762,0,762,24.072184,0,0,4.907419,0,0,6.113714,0,0,49.439795,0,38.128991,0,0.033951,0,0,0,NA,"Deciduous"
247064747010661,122566860010661,50,5,50005,2012,2012,4,1,44.211967,-72.255749,1220,7,111,2,0.75,0,46,40,121,77,2,12,12,762,594.745382,0,552.61906,106.427751,0,82.520536,5.727937,2573.214662,0,1866.28261,0,1767.461228,0,0.538145,0,0.408114,0.775366718028271,0,"Evergreen"
247064738010661,122566838010661,50,5,50005,2012,2012,5,1,44.606134,-71.981,1089,11,263,1,1,0,46,40,905,25,3,316,12,316,2387.373518,12.036092,872.76247,116.435815,2.572366,35.72059,2.990332,649.793414,0,503.997698,34.3463,487.483012,33.659377,0.900171,0.012836,0.237223,0.306783527044492,0.0720135361705952,"Mixed"
247064699010661,122566966010661,50,5,50005,2012,2012,-9999,1,44.616149,-72.145269,1538,6,16,1,1,0,46,40,805,47,2,12,12,762,750.693992,0,417.473318,107.27488,0,66.1655,5.118631,403.701316,0,1701.331977,0,1608.263588,0,0.581208,0,0.327552,0.616784656389268,0,"Mixed"
247064743010661,122566850010661,50,5,50005,2012,2012,4,1,44.540056,-72.235089,1544,5,271,1,1,0,46,40,122,79,1,94,94,972,501.725962,24.072184,426.76068,166.126704,39.554433,162.921146,7.79153,13167.301254,5038.662008,3657.947083,1117.536627,3518.840798,1028.468824,0.694877,0.130033,0.666304,0.980704137728514,0.242782683347931,"Evergreen"
247064623010661,122567238010661,50,5,50005,2012,2012,5,1,44.353187,-71.973929,1036,4,0,1,1,0,46,40,801,71,1,316,129,316,441.545502,18.054138,147.181834,173.541809,37.696304,82.48051,8.488885,14957.225398,5306.463593,4270.961329,1160.806028,3837.204669,1051.002801,0.819857,0.118477,0.300476,0.475277458932101,0.457032867522279,"Mixed"
247064744010661,122566852010661,50,5,50005,2012,2012,5,1,44.366077,-72.126386,1420,28,266,2,0.75,0,46,40,999,0,5,12,12,0,74.965282,0,74.965282,0.408872,0,0.408872,1,0,0,0,0,0,0,0.004149,0,0.004149,1,0,"Evergreen"
247064745010661,122566854010661,50,5,50005,2012,2012,4,1,44.219859,-72.075539,599,-9999,-9999,2,0.75,-9999,-9999,-9999,-9999,-9999,-9999,129,129,316,651.13594,270.291484,270.291484,57.134129,47.219786,47.219786,4.01096,1047.898597,1047.898597,922.314001,915.283527,838.685549,832.006601,0.317214,0.218205,0.218205,0.826472492474682,1,"White Pine"
247064776010661,122566834010661,50,5,50005,2012,2012,5,1,44.647903,-71.913378,1514,7,145,1,1,0,46,40,962,43,2,12,12,660,207.362294,0,48.144368,40.851964,0,17.451518,6.010047,374.840158,0,579.707382,0,533.829224,0,0.265411,0,0.075441,0.427189204416218,0,"Mixed"
247064698010661,122566964010661,50,5,50005,2012,2012,5,1,44.67483,-72.090646,2080,56,89,1,1,0,46,40,801,100,1,318,0,318,477.133192,0,0,108.436065,0,0,6.455106,8005.768277,0,2921.699762,0,2309.817036,0,0.656418,0,0,0,NA,"Deciduous"
247064704010661,122566980010661,50,5,50005,2012,2012,4,1,44.464298,-72.248818,1858,7,295,2,0.75,0,46,40,127,98,1,241,241,318,915.929964,0,537.834238,225.358318,0,154.611555,6.716484,10202.945558,0,4088.668192,0,3797.605782,0,1.072869,0,0.623175,0.686069883606426,0,"Evergreen"
247064773010661,122566828010661,50,9,50009,2012,2012,5,1,44.641097,-71.778846,2171,15,96,1,1,0,46,40,801,55,2,371,97,371,624.315026,0,360.041588,84.512407,0,29.159718,4.981896,1890.23938,0,1562.819373,0,1370.352446,0,0.515833,0,0.162031,0.345034759215886,0,"Mixed"
247064803010661,122566748010661,50,9,50009,2012,2012,5,1,44.432897,-71.754377,982,6,220,1,1,0,46,40,121,45,3,12,12,371,1313.787386,0,1259.624972,45.245872,0,29.183438,2.512831,0,0,532.711438,0,492.939953,0,0.30321,0,0.200451,0.644996697157257,0,"Mixed"
247064802010661,122566744010661,50,9,50009,2012,2012,5,1,44.566486,-71.803719,1534,14,151,1,1,0,31,30,801,92,1,318,0,318,669.190078,0,0,114.418783,0,0,5.598997,7754.176414,0,3008.185818,0,2602.917932,0,0.719386,0,0,0,NA,"Deciduous"
247064739010661,122566840010661,50,9,50009,2012,2012,5,1,44.486463,-71.857977,1268,50,20,2,0.75,0,46,40,809,37,2,316,12,316,1191.198322,6.018046,1064.819356,96.718119,0.887543,37.173281,3.85832,2088.903961,0,1582.873247,10.421149,1425.482472,10.212726,0.574826,0.004775,0.23745,0.384346608312347,0.0238758316759825,"Mixed"
247064767010661,122566812010661,50,9,50009,2012,2012,5,1,44.879167,-71.603737,2084,20,124,1,1,0,46,40,801,56,1,318,97,318,66.198506,0,6.018046,28.787062,0,1.302759,8.929166,1525.805393,0,719.384659,0,627.361972,0,0.182749,0,0.006967,0.0452550176881545,0,"Deciduous"
247064799010661,122566734010661,50,9,50009,2012,2012,5,1,44.810526,-71.662816,1463,30,329,1,1,0,31,30,801,87,1,316,97,316,1080.124764,0,167.984702,127.435414,0,20.319845,4.650979,6145.280227,0,2305.624323,0,2065.000228,0,0.833418,0,0.102753,0.159452104891345,0,"Deciduous"
247064771010661,122566822010661,50,9,50009,2012,2012,5,1,44.793634,-71.815477,1191,0,0,3,0.676355,0,46,40,999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Deciduous"
247064768010661,122566816010661,50,9,50009,2012,2012,5,1,44.946666,-71.72219,1968,28,327,1,1,0,46,40,801,60,1,371,97,371,1404.058076,0,30.09023,123.153787,0,9.469864,4.010215,2853.880566,0,2390.771056,0,1945.550946,0,0.837128,0,0.045978,0.0768946228182167,0,"Deciduous"
247064774010661,122566830010661,50,9,50009,2012,2012,5,1,44.788044,-71.877278,1747,28,80,1,1,0,46,40,801,35,2,318,97,318,489.169284,0,6.018046,51.01556,0,0.853735,4.372784,2299.22578,0,990.367925,0,853.48473,0,0.365103,0,0.004968,0.0167347962072748,0,"Deciduous"
247064800010661,122566736010661,50,9,50009,2012,2012,5,1,44.537525,-71.644589,1739,43,60,1,1,0,46,40,805,81,2,318,0,318,630.333072,0,0,88.802873,0,0,5.082352,3434.832854,0,1942.32815,0,1711.913201,0,0.621074,0,0,0,NA,"Deciduous"
247064740010661,122566842010661,50,9,50009,2012,2012,5,1,44.439523,-71.915183,983,15,65,2,0.75,0,46,40,901,5,3,375,12,375,234.183208,0,80.983328,29.295614,0,7.548036,4.789164,915.269072,0,450.481339,0,407.93397,0,0.1898,0,0.041136,0.257650718636585,0,"Mixed"
247064770010661,122566820010661,50,9,50009,2012,2012,5,1,44.977479,-71.875438,1671,11,338,3,0.5,0,31,30,801,77,1,316,12,316,144.433104,0,48.144368,68.668744,0,14.018196,9.336465,1868.167354,0,1609.578218,0,1271.748496,0,0.371638,0,0.064015,0.204142309636536,0,"Deciduous"
247064772010661,122566824010661,50,9,50009,2012,2012,5,1,44.712947,-71.674038,1355,27,77,1,1,0,31,30,801,30,2,531,97,531,1394.770714,0,6.018046,75.811944,0,1.066431,3.156848,501.987345,0,869.980633,0,750.924931,0,0.650089,0,0.005936,0.0140667940133549,0,"Deciduous"
247064769010661,122566818010661,50,9,50009,2012,2012,5,1,44.892261,-71.749142,2037,12,135,1,1,1,23,20,801,62,1,318,97,318,435.527456,0,12.036092,125.404053,0,9.33135,7.265815,6831.773051,0,3206.6561,0,2812.027753,0,0.774943,0,0.037519,0.0744102744430437,0,"Deciduous"
247064633010661,122567204010661,50,11,50011,2012,2012,4,1,44.766172,-73.010119,681,0,0,1,1,0,46,40,701,76,2,241,241,316,1288.007644,6.018046,831.67732,181.787005,0.853735,115.878228,5.086962,1608.240918,0,2539.752491,9.516866,2282.468489,9.326527,0.963443,0.004628,0.546286,0.637439557354498,0.00736751859892093,"Mixed"
247064652010661,122567152010661,50,11,50011,2012,2012,5,1,44.905111,-72.670889,812,16,22,1,1,0,46,40,809,112,1,261,261,316,504.474692,0,102.306782,147.761359,0,75.423133,7.328196,10686.583706,0,3566.94458,0,3195.032407,0,0.71746,0,0.30844,0.510438815062604,0,"Mixed"
247064631010661,122567198010661,50,11,50011,2012,2012,4,1,44.950015,-73.081265,366,20,265,1,1,0,46,40,801,59,1,318,261,318,1394.770714,6.018046,617.776394,128.273473,8.194021,32.289595,4.106325,5690.878684,1040.336729,2298.341543,236.250305,1933.64024,219.712781,0.858338,0.02826,0.192561,0.251724649257762,0.253766608097748,"Mixed"
247064618010661,122567266010661,50,11,50011,2012,2012,4,1,44.958787,-72.668935,958,9,350,1,1,0,46,40,809,60,2,316,261,316,480.923094,0,12.036092,128.478807,0,5.048231,6.998649,3739.449444,0,2686.411869,0,2397.88278,0,0.819558,0,0.024069,0.0392923246866699,0,"Deciduous"
247064653010661,122567154010661,50,11,50011,2012,2012,4,1,44.921208,-72.884282,483,0,0,2,0.75,0,46,40,809,56,2,316,261,316,969.051206,0,48.144368,70.384045,0,21.585619,3.64922,850.425902,0,1223.7871,0,1113.927785,0,0.438024,0,0.098388,0.306683410991795,0,"Mixed"
247064641010661,122567158010661,50,11,50011,2012,2012,5,1,44.758516,-72.801378,916,57,335,1,1,0,46,40,801,78,1,318,261,318,249.488616,0,54.162414,149.472585,0,54.784796,10.480734,8891.272851,0,3913.554836,0,3466.128763,0,0.773,0,0.214655,0.366520696755194,0,"Mixed"
247064817010661,122567298010661,50,13,50013,2012,2012,-9999,1,44.888849,-73.275731,138,0,0,3,0.701125,0,46,40,513,42,2,901,0,901,72.216552,0,0,15.296994,0,0,6.231907,0,0,185.700874,0,157.137115,0,0.135516,0,0,0,NA,"Deciduous"
247064663010661,122567072010661,50,15,50015,2012,2012,4,1,44.641309,-72.508924,1290,6,120,1,1,1,31,30,801,96,1,318,12,318,1185.180276,0,80.983328,153.572085,0,3.084942,4.874165,8646.43625,0,3075.418019,0,2600.716796,0,1.011392,0,0.020532,0.0200879085544746,0,"Deciduous"
247064667010661,122567082010661,50,15,50015,2012,2012,4,1,44.485585,-72.623932,848,72,54,3,0.541444,0,31,30,801,99,1,261,261,371,930.714786,0,240.72184,175.510228,0,114.466835,5.880026,8067.839866,0,3759.639013,0,3454.471164,0,0.893386,0,0.512667,0.652194668677657,0,"Evergreen"
247064665010661,122567076010661,50,15,50015,2012,2012,4,1,44.66547,-72.668072,922,26,289,1,1,0,46,40,801,88,1,261,261,316,330.471944,0,234.183208,146.583007,0,92.115942,9.018012,5761.926044,0,3390.750823,0,2852.436897,0,0.678193,0,0.374434,0.628421696929713,0,"Mixed"
